id,trialnum,question_num,question,tot,rt
3,104,115,Who was the leader of the Argonauts?,yes,5.624073379
3,105,102,What is the capital of Russia?,N/A,0
3,106,20,What is the capital of Kentucky?,no,1.833779976
3,107,147,What is the name of the constellation that looks like a flying horse?,N/A,0
3,108,130,What's the 'Q' short for in Q-Tips?,no,1.542191681
3,109,63,What is the last name of the author who wrote 'The Old Man and the Sea'?,N/A,0
3,110,7,What is the last name of the man who first studied genetic inheritance in plants?,N/A,0
3,111,149,What is the last name of the singer who recorded 'Heartbreak Hotel' and 'All Shook Up'?,no,1.361485651
3,112,125,What is the name of the American who starred in the 1936 Olympics?,yes,1.773472967
3,113,114,What company invented the microprocessor in 1971?,N/A,0
3,114,91,What is the last name of the man who supposedly killed Jesse James?,no,1.572513642
3,115,43,What is the last name of the second U.S. president?,N/A,0
3,116,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,N/A,0
3,117,31,What was the capital of Czechoslovakia?,N/A,0
3,118,131,What staple crop does half the world's population depend on?,N/A,0
3,119,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,N/A,0
3,120,3,What is the last name of the author who wrote Brothers Karamazov?,N/A,0
3,121,54,What is the name of the island on which Napoleon was born?,N/A,0
3,122,105,What virus killed two million people in 1967?,N/A,0
3,123,64,What kind of poison did Socrates take at his execution?,N/A,0
3,124,25,What is the name of the project which developed the atomic bomb during World War II?,N/A,0
3,125,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
3,126,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,N/A,0
3,127,148,What country's ships transported four million African slaves to Brazil?,N/A,0
3,128,49,What is the last name of the criminal known as Scarface?,N/A,0
3,129,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,N/A,0
3,130,126,What is the last name of the artist who painted Guernica?,N/A,0
3,131,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,N/A,0
3,132,95,What is the last name of the discoverer of the vaccination for smallpox?,yes,1.728702952
3,133,108,Who was The Friendly Ghost?,N/A,0
3,134,22,Of which country is Budapest the capital?,no,1.312204218
3,135,38,What is the last name of the author who wrote Brave New World?,no,1.587915534
3,136,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,no,1.732546434
3,137,12,What drug was named after the Greek god of dreams?,yes,2.133867611
3,138,15,What is the last name of the male star of the movie Casablanca?,N/A,0
3,139,37,What is the last name of the boy in the book Treasure Island?,no,1.724919156
3,140,137,What liquor packs the punch in an Aztec Punch?,no,1.758984238
3,141,58,What's the northernmost Baltic republic?,N/A,0
3,142,140,What country was formerly known as the Belgian Congo?,N/A,0
3,143,92,What is the last name of the man who showed that lightning is electricity?,N/A,0
3,144,127,What is the name of Socrates' most famous student?,N/A,0
3,145,107,What is the last name of the first person to set foot on the moon?,N/A,0
3,146,24,What is the capital of Jamaica?,N/A,0
3,147,73,What country has the ancient ruins of Machu Picchu?,N/A,0
3,148,32,What is the capital of Bulgaria?,N/A,0
3,149,52,What is the capital of Wyoming?,N/A,0
3,150,134,What country's civil war was described as a 'rehearsal for World War II'?,N/A,0
