id,trialnum,question_num,question,tot,rt
21,39,7,What is the last name of the man who first studied genetic inheritance in plants?,N/A,0
21,40,110,What is the capital of Denmark?,no,1.3972197810644502
21,41,83,What is the name of the mountain range that separates Asia from Europe?,yes,1.709900481511795
21,42,126,What is the last name of the artist who painted Guernica?,no,1.5600940250478743
21,43,75,What is the world's largest snake?,N/A,0
21,44,6,In the bible whose name was changed to Israel?,no,1.5346406190483322
21,45,130,What's the 'Q' short for in Q-Tips?,N/A,0
21,46,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,N/A,0
21,47,21,What is the last name of the first U.S. President to die in office?,no,1.3401511782158195
21,48,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
21,49,91,What is the last name of the man who supposedly killed Jesse James?,no,1.340911739054718
21,50,47,In what ancient city were the Hanging Gardens located?,N/A,0
21,51,61,What is the last name of the author of the James Bond novels?,no,1.3012266979876586
21,52,132,What was the last name of the woman who designed and sewed the first American flag?,N/A,0
21,53,81,In what country is the Dalai Lama's palace?,yes,1.5108281528800944
21,54,12,What drug was named after the Greek god of dreams?,no,1.9175192153470562
21,55,135,What was the name of the mythological creature with the head of a woman and the body of a lion that killed all those unable to solve its riddle?,N/A,0
21,56,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,N/A,0
21,57,29,What is the last name of the man who assassinated President John Kennedy?,no,1.7161589488950995
21,58,40,What's the largest gland in the human body?,no,1.4654666333626665
21,59,13,What is the name of Batman's butler?,N/A,0
21,60,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,no,1.4172175539488308
21,61,103,What is the most populous country in Africa?,N/A,0
21,62,10,What is the last name of the man who wrote Canterbury Tales?,no,1.409088981039531
21,63,15,What is the last name of the male star of the movie Casablanca?,no,1.512345871231446
21,64,90,What Old Testament patriarch is mentioned in the Bible a record 1005 times?,no,1.7054421685052148
21,65,125,What is the name of the American who starred in the 1936 Olympics?,yes,1.8917940494411596
21,66,80,What is the capital of Chile?,no,0.6982975312939743
21,67,128,What is the name of a dried plum?,N/A,0
21,68,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,no,1.5741838030380677
21,69,33,What is the name of the crime in which a person purposely betrays their country?,yes,1.8451675649757817
21,70,143,What is the Taj Majal made of?,no,1.4899326335098522
21,71,138,What is the largest city in Canada?,N/A,0
21,72,141,What is the name of the captain of the Pequod in the book Moby Dick?,N/A,0
21,73,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,N/A,0
21,74,46,In what European city is the Parthenon located?,N/A,0
21,75,50,The general named Hannibal was from what city?,no,1.6100284980593642
21,76,149,What is the last name of the singer who recorded 'Heartbreak Hotel' and 'All Shook Up'?,N/A,0
21,77,66,Over which river is the George Washington Bridge?,N/A,0
21,78,114,What company invented the microprocessor in 1971?,N/A,0
21,79,120,What city was Martin Luther King Jr. assassinated in?,N/A,0
21,80,93,What island is the largest in the world excluding Australia?,no,1.673339589195166
21,81,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,no,1.7580218785296893
21,82,85,What animals travel in pods? ,N/A,0
21,83,101,In which city is Heathrow Airport located?,no,1.583073252558279
21,84,124,What major city is on an island in the St. Lawrence River?,no,1.6705682486481237
21,85,2,What is the name of the collar bone?,yes,1.8683066335634066
21,86,1,What is the name of the palace in London in which the monarch of England resides?,N/A,0
21,87,86,What nuts are used in marzipan? ,no,1.8263758980301645
21,88,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,N/A,0
21,89,142,Which big cat usually carries its dead prey up into a tree to eat it?,N/A,0
21,90,39,What country's capital is Tripoli?,yes,1.502922555519035
21,91,102,What is the capital of Russia?,N/A,0
21,92,51,Who was the first ruler of the Holy Roman Empire?,yes,1.7178651483964131
21,93,127,What is the name of Socrates' most famous student?,N/A,0
21,94,139,In which country is Angel Falls located?,no,1.6687684551534403
21,95,65,Who was the most famous Greek doctor?,no,1.6793352636113923
21,96,106,What is the longest river in South America?,N/A,0
21,97,58,What's the northernmost Baltic republic?,no,1.688927773285286
21,98,36,What sitcom received a record 117 Emmy nominations?,no,1.5543126248894623
21,99,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.6224603396312887
21,100,119,What is the name of the ship that carried the pilgrims to America in 1620?,N/A,0
21,101,59,What is the name of a female sheep?,N/A,0
21,102,54,What is the name of the island on which Napoleon was born?,yes,1.7768527513981098
21,103,62,In which city is Michelangelo's statue of David located?,N/A,0
21,104,22,Of which country is Budapest the capital?,N/A,0
21,105,38,What is the last name of the author who wrote Brave New World?,no,1.434303988758984
21,106,145,What is the last name of the man who invented dynamite?,no,1.9186941600455611
21,107,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,N/A,0
21,108,94,What were raced in Greek and Roman hippodromes? ,no,0.6118032135291287
21,109,27,What is the name of the submarine in Jules Vernes's 20000 Leagues under the Sea?,no,1.292972607981028
21,110,8,What is the unit of electrical power that refers to the current of one ampere at one volt?,no,1.3870888741121234
21,111,20,What is the capital of Kentucky?,N/A,0
21,112,137,What liquor packs the punch in an Aztec Punch?,N/A,0
21,113,134,What country's civil war was described as a 'rehearsal for World War II'?,no,2.006659657295131
21,114,17,What is the last name of the author who wrote Oliver Twist?,yes,1.5227645622953787
21,115,48,What is the name of the man who assassinated Abraham Lincoln?,N/A,0
21,116,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,no,1.5379587574270772
21,117,44,What is the last name of the author of Little Women?,no,1.7133855432957716
21,118,28,What is the last name of the author of the book 1984?,no,1.5074382088168932
21,119,30,What is the name of the organ that produces insulin?,N/A,0
21,120,88,What igneous rock makes up the bulk of Devils Tower?,no,2.0071209459147212
21,121,55,What is the last name of the scientist who discovered radium?,N/A,0
21,122,52,What is the capital of Wyoming?,no,1.5282977551742079
21,123,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,N/A,0
21,124,87,What is the more common name for a mandrill?,no,1.3609013469631464
21,125,0,What is the name of the river that runs through Rome?,no,0.8094281358389708
21,126,60,What is the name of the unit of measure that refers to a six-foot depth of water?,no,1.2194106864790228
21,127,14,Who was the title character in 'The Merchant of Venice'?,no,1.3099919736941956
21,128,31,What was the capital of Czechoslovakia?,no,1.5594517185381847
21,129,108,Who was The Friendly Ghost?,N/A,0
21,130,117,What human organ (or organs) does a nephrologist treat?,no,1.5700344659944676
21,131,136,According to the FDA what's the only fish that produces real caviar?,no,1.7265358677577751
21,132,116,What is the last name of the person who defined 'The Beat Generation'?,yes,1.684957564508295
21,133,11,What is the last name of the Confederate general whose last words were 'Let us cross the river and rest in the shade'?,no,1.4531804331254534
21,134,68,What Peanuts character clings to a security blanket?,N/A,0
21,135,24,What is the capital of Jamaica?,no,1.5146866182585654
21,136,69,What is the highest mountain in the U.S.?,yes,2.10104077142023
21,137,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.4715675653096696
21,138,118,What is the last name of the man who began the Protestant reformation in Germany?,yes,1.7470402952567383
21,139,23,What country gave the world the word 'geyser' for a hot spring?,no,1.8318233862173656
21,140,18,What is the capital of Delaware?,no,1.6854010846545862
21,141,96,What is the last name of the person who has graced the most Sports Illustrated covers?,N/A,0
21,142,25,What is the name of the project which developed the atomic bomb during World War II?,yes,1.620227256020371
21,143,113,What is the last name of the villainous captain in the story Peter Pan?,N/A,0
21,144,104,What is the name of the process by which plants make their food?,N/A,0
21,145,64,What kind of poison did Socrates take at his execution?,no,1.4303502502789343
21,146,71,What is the name of the British admiral who won the Battle of Trafalgar?,yes,1.7295640266529517
21,147,37,What is the last name of the boy in the book Treasure Island?,no,1.553257819130522
21,148,140,What country was formerly known as the Belgian Congo?,no,1.3830462030437047
21,149,129,What was Cinderella's coach made from?,N/A,0
21,150,100,What kind of animal was befriended by the escaped slave Androcles in an Aesop Fable?,N/A,0
