id,trialnum,question_num,question,tot,rt
26,1,23,What country gave the world the word 'geyser' for a hot spring?,no,1.3870712989701133
26,2,16,What is the last name of the person who always ended her PBS cooking shows with 'Bon appetit'?,N/A,0
26,3,24,What is the capital of Jamaica?,no,2.059285045510478
26,4,50,The general named Hannibal was from what city?,yes,1.5680064106418286
26,5,89,What is the last name of the renowned English author who had been a Polish sailor?,no,1.599589799109708
26,6,55,What is the last name of the scientist who discovered radium?,no,1.756501458558887
26,7,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,yes,2.4336013522997746
26,8,136,According to the FDA what's the only fish that produces real caviar?,N/A,0
26,9,36,What sitcom received a record 117 Emmy nominations?,no,1.3716034674598632
26,10,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,no,1.5445830726976055
26,11,52,What is the capital of Wyoming?,yes,1.5770923152495016
26,12,20,What is the capital of Kentucky?,no,1.6362075564384213
26,13,125,What is the name of the American who starred in the 1936 Olympics?,no,1.6147868649504744
26,14,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,no,1.520273427162465
26,15,57,What is the last name of the man who invented the phonograph?,no,0.7804208819516134
26,16,12,What drug was named after the Greek god of dreams?,no,1.7869158747344045
26,17,83,What is the name of the mountain range that separates Asia from Europe?,no,1.130756104896136
26,18,130,What's the 'Q' short for in Q-Tips?,no,1.8057590721355155
26,19,72,What colorless gas is essential in the production of fertilizers and light bulbs?,no,1.648942153855387
26,20,143,What is the Taj Majal made of?,N/A,0
26,21,148,What country's ships transported four million African slaves to Brazil?,N/A,0
26,22,94,What were raced in Greek and Roman hippodromes? ,N/A,0
26,23,86,What nuts are used in marzipan? ,no,1.3871780143554133
26,24,59,What is the name of a female sheep?,N/A,0
26,25,18,What is the capital of Delaware?,N/A,0
26,26,41,What is the name of the furry animal that attacks cobra snakes?,N/A,0
26,27,6,In the bible whose name was changed to Israel?,no,1.407887615781874
26,28,68,What Peanuts character clings to a security blanket?,no,1.5440411955178206
26,29,1,What is the name of the palace in London in which the monarch of England resides?,N/A,0
26,30,15,What is the last name of the male star of the movie Casablanca?,no,1.5107593427965185
26,31,134,What country's civil war was described as a 'rehearsal for World War II'?,no,2.0862152802837954
26,32,87,What is the more common name for a mandrill?,no,1.6059570101042482
26,33,117,What human organ (or organs) does a nephrologist treat?,N/A,0
26,34,37,What is the last name of the boy in the book Treasure Island?,no,1.4969207165486296
26,35,84,What's heaven to fallen Norse warriors?,no,1.3606573238703277
26,36,129,What was Cinderella's coach made from?,N/A,0
26,37,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,yes,1.5053061069011164
26,38,32,What is the capital of Bulgaria?,no,1.3452749609050443
26,39,111,What is the name for a medical doctor who specializes in diseases of the skin?,no,0.595594460482971
26,40,0,What is the name of the river that runs through Rome?,yes,1.6458180059344159
