id,trialnum,question_num,question,tot,rt
16,37,36,What sitcom received a record 117 Emmy nominations?,N/A,0
16,38,114,What company invented the microprocessor in 1971?,N/A,0
16,39,68,What Peanuts character clings to a security blanket?,no,1.1900936424453903
16,40,112,What is the first book of the Old Testament?,N/A,0
16,41,84,What's heaven to fallen Norse warriors?,yes,1.3826247619172136
16,42,44,What is the last name of the author of Little Women?,N/A,0
16,43,148,What country's ships transported four million African slaves to Brazil?,no,1.2868148068941991
16,44,122,Which dynasty was in power throughout the 1500's in China?,N/A,0
16,45,125,What is the name of the American who starred in the 1936 Olympics?,N/A,0
16,46,42,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,N/A,0
16,47,126,What is the last name of the artist who painted Guernica?,N/A,0
16,48,124,What major city is on an island in the St. Lawrence River?,N/A,0
16,49,33,What is the name of the crime in which a person purposely betrays their country?,N/A,0
16,50,128,What is the name of a dried plum?,N/A,0
16,51,12,What drug was named after the Greek god of dreams?,no,1.2897409060838072
16,52,60,What is the name of the unit of measure that refers to a six-foot depth of water?,no,1.284865743185037
16,53,59,What is the name of a female sheep?,no,1.344022063983175
16,54,142,Which big cat usually carries its dead prey up into a tree to eat it?,N/A,0
16,55,101,In which city is Heathrow Airport located?,N/A,0
16,56,140,What country was formerly known as the Belgian Congo?,no,1.4009827327527091
16,57,37,What is the last name of the boy in the book Treasure Island?,no,1.313290373781001
16,58,57,What is the last name of the man who invented the phonograph?,N/A,0
16,59,39,What country's capital is Tripoli?,no,1.3418384614356
16,60,98,Of which country is Nairobi the capital?,N/A,0
16,61,69,What is the highest mountain in the U.S.?,N/A,0
16,62,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.3564296913109501
16,63,47,In what ancient city were the Hanging Gardens located?,N/A,0
16,64,113,What is the last name of the villainous captain in the story Peter Pan?,N/A,0
16,65,72,What colorless gas is essential in the production of fertilizers and light bulbs?,no,1.0946128628047518
16,66,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
16,67,0,What is the name of the river that runs through Rome?,N/A,0
16,68,110,What is the capital of Denmark?,N/A,0
16,69,62,In which city is Michelangelo's statue of David located?,N/A,0
16,70,10,What is the last name of the man who wrote Canterbury Tales?,N/A,0
16,71,22,Of which country is Budapest the capital?,N/A,0
16,72,2,What is the name of the collar bone?,N/A,0
16,73,143,What is the Taj Majal made of?,N/A,0
16,74,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,N/A,0
16,75,136,According to the FDA what's the only fish that produces real caviar?,no,1.3496228422209242
16,76,9,What is the last name of Batman's secret identity in the Batman comics?,N/A,0
16,77,135,What was the name of the mythological creature with the head of a woman and the body of a lion that killed all those unable to solve its riddle?,N/A,0
16,78,41,What is the name of the furry animal that attacks cobra snakes?,no,1.1725083721503324
16,79,107,What is the last name of the first person to set foot on the moon?,N/A,0
16,80,88,What igneous rock makes up the bulk of Devils Tower?,no,1.3528140650796558
16,81,43,What is the last name of the second U.S. president?,N/A,0
16,82,92,What is the last name of the man who showed that lightning is electricity?,N/A,0
16,83,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,N/A,0
16,84,31,What was the capital of Czechoslovakia?,no,1.3508999719315398
16,85,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,N/A,0
16,86,79,What spice do chefs pay the most for?,no,1.541149258518999
16,87,46,In what European city is the Parthenon located?,N/A,0
16,88,66,Over which river is the George Washington Bridge?,no,1.1207228352041056
16,89,83,What is the name of the mountain range that separates Asia from Europe?,N/A,0
16,90,13,What is the name of Batman's butler?,yes,2.2092284305599605
16,91,116,What is the last name of the person who defined 'The Beat Generation'?,no,1.725967802890409
16,92,5,What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?,N/A,0
16,93,104,What is the name of the process by which plants make their food?,N/A,0
16,94,52,What is the capital of Wyoming?,no,1.4132390999984636
16,95,102,What is the capital of Russia?,N/A,0
16,96,80,What is the capital of Chile?,N/A,0
16,97,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,N/A,0
16,98,127,What is the name of Socrates' most famous student?,N/A,0
16,99,28,What is the last name of the author of the book 1984?,N/A,0
16,100,141,What is the name of the captain of the Pequod in the book Moby Dick?,N/A,0
16,101,30,What is the name of the organ that produces insulin?,N/A,0
16,102,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,N/A,0
16,103,16,What is the last name of the person who always ended her PBS cooking shows with 'Bon appetit'?,N/A,0
16,104,106,What is the longest river in South America?,N/A,0
16,105,18,What is the capital of Delaware?,no,1.3005704774350306
16,106,3,What is the last name of the author who wrote Brothers Karamazov?,no,0.7319179692976832
16,107,15,What is the last name of the male star of the movie Casablanca?,N/A,0
16,108,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,N/A,0
16,109,75,What is the world's largest snake?,N/A,0
16,110,51,Who was the first ruler of the Holy Roman Empire?,N/A,0
16,111,139,In which country is Angel Falls located?,no,1.4788569951151658
16,112,17,What is the last name of the author who wrote Oliver Twist?,N/A,0
16,113,134,What country's civil war was described as a 'rehearsal for World War II'?,N/A,0
16,114,61,What is the last name of the author of the James Bond novels?,yes,1.647912948681551
16,115,67,What is the last name of the man who wrote the Star Spangled Banner?,N/A,0
16,116,56,What is the last name of the commander who lost the battle of the Little Bighorn River?,no,1.2929713749635994
16,117,48,What is the name of the man who assassinated Abraham Lincoln?,N/A,0
16,118,108,Who was The Friendly Ghost?,N/A,0
16,119,133,What nation signed away a fourth of its European land in a 1918 Treaty?,N/A,0
16,120,120,What city was Martin Luther King Jr. assassinated in?,N/A,0
16,121,138,What is the largest city in Canada?,N/A,0
16,122,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,yes,1.6652528386121048
16,123,111,What is the name for a medical doctor who specializes in diseases of the skin?,N/A,0
16,124,86,What nuts are used in marzipan? ,N/A,0
16,125,25,What is the name of the project which developed the atomic bomb during World War II?,N/A,0
16,126,71,What is the name of the British admiral who won the Battle of Trafalgar?,yes,1.4187829339116433
16,127,100,What kind of animal was befriended by the escaped slave Androcles in an Aesop Fable?,no,1.3056074662672472
16,128,137,What liquor packs the punch in an Aztec Punch?,no,1.9070697690349334
16,129,64,What kind of poison did Socrates take at his execution?,N/A,0
16,130,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,N/A,0
16,131,96,What is the last name of the person who has graced the most Sports Illustrated covers?,no,1.3218632337120653
16,132,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,N/A,0
16,133,50,The general named Hannibal was from what city?,no,1.3581466020195876
16,134,20,What is the capital of Kentucky?,no,1.2257980893245985
16,135,8,What is the unit of electrical power that refers to the current of one ampere at one volt?,no,1.5243526277627097
16,136,103,What is the most populous country in Africa?,N/A,0
16,137,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,no,1.5899536866863855
16,138,65,Who was the most famous Greek doctor?,no,1.2403089224972064
16,139,63,What is the last name of the author who wrote 'The Old Man and the Sea'?,N/A,0
16,140,55,What is the last name of the scientist who discovered radium?,N/A,0
16,141,145,What is the last name of the man who invented dynamite?,N/A,0
16,142,74,In which sport does a rider on horseback hit a ball with a mallet?,N/A,0
16,143,53,What is the northernmost country in continental South America?,no,0.6348291803951724
16,144,6,In the bible whose name was changed to Israel?,no,2.4361918844770116
16,145,123,What is the last name of the man who was president directly after James Madison?,N/A,0
16,146,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.2303680504965087
16,147,81,In what country is the Dalai Lama's palace?,no,1.2841238981372953
16,148,32,What is the capital of Bulgaria?,N/A,0
16,149,90,What Old Testament patriarch is mentioned in the Bible a record 1005 times?,no,1.3865630024793063
16,150,87,What is the more common name for a mandrill?,no,1.4467001179555155
