id,trialnum,question_num,question,tot,rt
10,1,142,Which big cat usually carries its dead prey up into a tree to eat it?,no,1.4484188731748873
10,2,139,In which country is Angel Falls located?,N/A,0
10,3,60,What is the name of the unit of measure that refers to a six-foot depth of water?,no,1.797086982816836
10,4,123,What is the last name of the man who was president directly after James Madison?,yes,1.8042745834809466
10,5,90,What Old Testament patriarch is mentioned in the Bible a record 1005 times?,no,0.9195037692225014
10,6,87,What is the more common name for a mandrill?,no,1.3323786664695945
10,7,77,What brand name drug is most often prescribed to treat attention deficit disorder?,no,1.5687121407045197
10,8,42,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,no,1.665239911983008
10,9,27,What is the name of the submarine in Jules Vernes's 20000 Leagues under the Sea?,no,1.4251140791129728
10,10,101,In which city is Heathrow Airport located?,no,1.4877602834931167
10,11,13,What is the name of Batman's butler?,no,1.7313624668349803
10,12,124,What major city is on an island in the St. Lawrence River?,no,1.3808048291484738
10,13,63,What is the last name of the author who wrote 'The Old Man and the Sea'?,N/A,0
10,14,23,What country gave the world the word 'geyser' for a hot spring?,no,0.9389808932519372
10,15,149,What is the last name of the singer who recorded 'Heartbreak Hotel' and 'All Shook Up'?,no,3.112808189034695
10,16,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,no,1.5371824681042199
10,17,71,What is the name of the British admiral who won the Battle of Trafalgar?,no,1.3951871929984918
10,18,79,What spice do chefs pay the most for?,no,1.4435807108056906
10,19,43,What is the last name of the second U.S. president?,no,3.3130244865769782
10,20,84,What's heaven to fallen Norse warriors?,no,1.5210153325133433
10,21,75,What is the world's largest snake?,yes,2.7990451705172745
10,22,25,What is the name of the project which developed the atomic bomb during World War II?,no,1.9826434025253548
10,23,148,What country's ships transported four million African slaves to Brazil?,yes,2.1124293204029527
10,24,141,What is the name of the captain of the Pequod in the book Moby Dick?,no,1.4267794036077248
10,25,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,no,1.6856082966314716
10,26,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.6105560788728326
10,27,66,Over which river is the George Washington Bridge?,no,2.1848013606613677
10,28,91,What is the last name of the man who supposedly killed Jesse James?,no,1.4088768369947502
10,29,0,What is the name of the river that runs through Rome?,no,1.3467348312206013
10,30,40,What's the largest gland in the human body?,yes,2.288947932607698
10,31,44,What is the last name of the author of Little Women?,no,1.9169044762857084
10,32,17,What is the last name of the author who wrote Oliver Twist?,N/A,0
10,33,48,What is the name of the man who assassinated Abraham Lincoln?,no,2.982137536506343
10,34,117,What human organ (or organs) does a nephrologist treat?,no,1.3297237207025319
10,35,50,The general named Hannibal was from what city?,yes,2.7721200286687235
10,36,32,What is the capital of Bulgaria?,no,1.9957968045164307
10,37,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,yes,1.9795460292843927
10,38,16,What is the last name of the person who always ended her PBS cooking shows with 'Bon appetit'?,yes,1.4932187936483388
10,39,93,What island is the largest in the world excluding Australia?,no,1.292448295162103
10,40,128,What is the name of a dried plum?,N/A,0
10,41,81,In what country is the Dalai Lama's palace?,N/A,0
10,42,52,What is the capital of Wyoming?,no,2.7849158507815446
10,43,64,What kind of poison did Socrates take at his execution?,no,1.5287916084689641
10,44,12,What drug was named after the Greek god of dreams?,no,1.5466282287325157
10,45,145,What is the last name of the man who invented dynamite?,no,5.499047165398224
10,46,38,What is the last name of the author who wrote Brave New World?,yes,1.792131688865993
10,47,107,What is the last name of the first person to set foot on the moon?,yes,2.1289820694637456
10,48,39,What country's capital is Tripoli?,no,1.5227619408815372
10,49,125,What is the name of the American who starred in the 1936 Olympics?,no,1.548078807816637
10,50,140,What country was formerly known as the Belgian Congo?,yes,1.8565371876520658
10,51,111,What is the name for a medical doctor who specializes in diseases of the skin?,no,1.5879984378443623
10,52,41,What is the name of the furry animal that attacks cobra snakes?,no,1.6422457930402743
10,53,5,What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?,no,1.4502061209768726
10,54,19,What is May's birthstone?,no,1.5134206809325406
10,55,115,Who was the leader of the Argonauts?,no,1.5471826652556047
10,56,113,What is the last name of the villainous captain in the story Peter Pan?,no,1.4400734497066878
10,57,146,What country joins Central America to South America?,no,1.5199788666286622
10,58,8,What is the unit of electrical power that refers to the current of one ampere at one volt?,no,2.282811589020639
10,59,37,What is the last name of the boy in the book Treasure Island?,no,1.496369121448879
10,60,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,N/A,0
10,61,137,What liquor packs the punch in an Aztec Punch?,no,1.4997680073920492
10,62,88,What igneous rock makes up the bulk of Devils Tower?,no,1.3426377019095526
10,63,114,What company invented the microprocessor in 1971?,N/A,0
