id,trialnum,question_num,question,tot,rt
20,1,23,What country gave the world the word 'geyser' for a hot spring?,no,1.3643302067739569
20,2,54,What is the name of the island on which Napoleon was born?,no,1.8231569517211028
20,3,64,What kind of poison did Socrates take at his execution?,no,1.7097205945256064
20,4,18,What is the capital of Delaware?,no,1.5289902327049276
20,5,140,What country was formerly known as the Belgian Congo?,no,1.5474838286590966
20,6,72,What colorless gas is essential in the production of fertilizers and light bulbs?,N/A,0
20,7,11,What is the last name of the Confederate general whose last words were 'Let us cross the river and rest in the shade'?,yes,1.5849151251068179
20,8,117,What human organ (or organs) does a nephrologist treat?,no,1.3818500337501973
20,9,60,What is the name of the unit of measure that refers to a six-foot depth of water?,yes,1.4989661636554956
20,10,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,yes,1.48485631749827
20,11,6,In the bible whose name was changed to Israel?,no,1.3974469281301936
20,12,29,What is the last name of the man who assassinated President John Kennedy?,yes,1.4683966013280951
20,13,105,What virus killed two million people in 1967?,yes,1.6875981658331511
20,14,100,What kind of animal was befriended by the escaped slave Androcles in an Aesop Fable?,no,1.468922797263076
20,15,119,What is the name of the ship that carried the pilgrims to America in 1620?,N/A,0
20,16,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,yes,1.57786920912622
20,17,52,What is the capital of Wyoming?,no,1.5305253187825656
20,18,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,no,1.978942114655183
20,19,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
20,20,129,What was Cinderella's coach made from?,N/A,0
20,21,149,What is the last name of the singer who recorded 'Heartbreak Hotel' and 'All Shook Up'?,N/A,0
20,22,59,What is the name of a female sheep?,N/A,0
20,23,143,What is the Taj Majal made of?,yes,1.6046206894243369
20,24,120,What city was Martin Luther King Jr. assassinated in?,yes,1.641435383139651
20,25,73,What country has the ancient ruins of Machu Picchu?,yes,1.3461590117758533
20,26,74,In which sport does a rider on horseback hit a ball with a mallet?,yes,1.5520172306059976
20,27,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.3061813181675461
20,28,53,What is the northernmost country in continental South America?,no,1.5211544940248132
20,29,66,Over which river is the George Washington Bridge?,N/A,0
20,30,135,What was the name of the mythological creature with the head of a woman and the body of a lion that killed all those unable to solve its riddle?,yes,1.4050161629866125
20,31,44,What is the last name of the author of Little Women?,yes,1.69422030214173
