id,trialnum,question_num,question,tot,rt
1,1,107,What is the last name of the first person to set foot on the moon?,N/A,0
1,2,85,What animals travel in pods? ,no,1.672169070914606
1,3,118,What is the last name of the man who began the Protestant reformation in Germany?,N/A,0
1,4,30,What is the name of the organ that produces insulin?,no,2.313016009382409
1,5,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.8535463139323838
1,6,113,What is the last name of the villainous captain in the story Peter Pan?,N/A,0
1,7,132,What was the last name of the woman who designed and sewed the first American flag?,no,3.0665231419279735
1,8,130,What's the 'Q' short for in Q-Tips?,no,1.9698572889301431
1,9,115,Who was the leader of the Argonauts?,N/A,0
1,10,119,What is the name of the ship that carried the pilgrims to America in 1620?,N/A,0
1,11,127,What is the name of Socrates' most famous student?,N/A,0
1,12,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
1,13,50,The general named Hannibal was from what city?,N/A,0
1,14,134,What country's civil war was described as a 'rehearsal for World War II'?,no,1.8867991859970061
1,15,91,What is the last name of the man who supposedly killed Jesse James?,no,1.5961112185977981
1,16,12,What drug was named after the Greek god of dreams?,yes,2.502406329569567
1,17,52,What is the capital of Wyoming?,yes,1.8315076087183115
1,18,26,What was the name of the Union Ironclad ship that fought the Confederate ironclad Merrimack?,no,1.952696924434349
1,19,67,What is the last name of the man who wrote the Star Spangled Banner?,N/A,0
1,20,27,What is the name of the submarine in Jules Vernes's 20000 Leagues under the Sea?,no,1.6909069410739903
1,21,143,What is the Taj Majal made of?,no,2.072965199389728
1,22,114,What company invented the microprocessor in 1971?,no,2.6491579686025943
1,23,49,What is the last name of the criminal known as Scarface?,no,2.311970081400432
1,24,47,In what ancient city were the Hanging Gardens located?,N/A,0
1,25,93,What island is the largest in the world excluding Australia?,no,2.5641415281588706
1,26,71,What is the name of the British admiral who won the Battle of Trafalgar?,no,2.0102454036932613
1,27,121,What is the name for the astronomical bodies that enter the earth's atmosphere?,N/A,0
1,28,86,What nuts are used in marzipan? ,N/A,0
1,29,51,Who was the first ruler of the Holy Roman Empire?,yes,1.6902423561950854
1,30,148,What country's ships transported four million African slaves to Brazil?,no,2.1823335204589966
1,31,103,What is the most populous country in Africa?,no,2.113217023877951
1,32,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,N/A,0
1,33,24,What is the capital of Jamaica?,yes,1.9079485233687592
1,34,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,no,1.8430509904374048
1,35,141,What is the name of the captain of the Pequod in the book Moby Dick?,yes,2.7203617298546305
1,36,11,What is the last name of the Confederate general whose last words were 'Let us cross the river and rest in the shade'?,no,1.8534142039425205
1,37,38,What is the last name of the author who wrote Brave New World?,yes,2.517930378731762
1,38,59,What is the name of a female sheep?,yes,1.9674819856845716
1,39,80,What is the capital of Chile?,N/A,0
1,40,61,What is the last name of the author of the James Bond novels?,yes,2.005578693586358
1,41,122,Which dynasty was in power throughout the 1500's in China?,no,2.0050709545466816
1,42,28,What is the last name of the author of the book 1984?,N/A,0
1,43,37,What is the last name of the boy in the book Treasure Island?,no,1.9314972833162756
1,44,98,Of which country is Nairobi the capital?,N/A,0
1,45,142,Which big cat usually carries its dead prey up into a tree to eat it?,no,1.8589190558777773
1,46,29,What is the last name of the man who assassinated President John Kennedy?,no,1.9293584116931015
1,47,55,What is the last name of the scientist who discovered radium?,N/A,0
1,48,92,What is the last name of the man who showed that lightning is electricity?,N/A,0
