id,trialnum,question_num,question,tot,rt
12,1,3,What is the last name of the author who wrote Brothers Karamazov?,no,1.9029011417906077
12,2,39,What country's capital is Tripoli?,N/A,0
12,3,141,What is the name of the captain of the Pequod in the book Moby Dick?,no,1.6017034203568983
12,4,59,What is the name of a female sheep?,yes,1.6796886793399608
12,5,25,What is the name of the project which developed the atomic bomb during World War II?,N/A,0
12,6,126,What is the last name of the artist who painted Guernica?,no,1.5203064103288852
12,7,128,What is the name of a dried plum?,yes,2.6061017803494906
12,8,127,What is the name of Socrates' most famous student?,no,1.5658931790003408
12,9,120,What city was Martin Luther King Jr. assassinated in?,yes,1.7164954655872862
12,10,26,What was the name of the Union Ironclad ship that fought the Confederate ironclad Merrimack?,yes,1.6461597319448629
12,11,134,What country's civil war was described as a 'rehearsal for World War II'?,no,1.9573311975591423
12,12,44,What is the last name of the author of Little Women?,no,1.4466637768273358
12,13,105,What virus killed two million people in 1967?,no,1.9403374261110002
12,14,71,What is the name of the British admiral who won the Battle of Trafalgar?,no,1.876779678346793
12,15,113,What is the last name of the villainous captain in the story Peter Pan?,N/A,0
12,16,68,What Peanuts character clings to a security blanket?,yes,1.5636629498076218
12,17,117,What human organ (or organs) does a nephrologist treat?,yes,1.9030064190174016
12,18,46,In what European city is the Parthenon located?,N/A,0
12,19,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.549979982757577
12,20,33,What is the name of the crime in which a person purposely betrays their country?,N/A,0
12,21,66,Over which river is the George Washington Bridge?,N/A,0
12,22,104,What is the name of the process by which plants make their food?,N/A,0
12,23,138,What is the largest city in Canada?,N/A,0
12,24,94,What were raced in Greek and Roman hippodromes? ,no,1.5299008076399332
12,25,37,What is the last name of the boy in the book Treasure Island?,yes,1.625476510941553
12,26,40,What's the largest gland in the human body?,no,1.7483500218868357
12,27,75,What is the world's largest snake?,N/A,0
12,28,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,no,1.485810866216525
12,29,108,Who was The Friendly Ghost?,no,1.1761055278393542
12,30,1,What is the name of the palace in London in which the monarch of England resides?,no,2.120899845288477
12,31,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,no,1.3052602057696276
12,32,137,What liquor packs the punch in an Aztec Punch?,no,1.5480800756522513
12,33,73,What country has the ancient ruins of Machu Picchu?,N/A,0
12,34,58,What's the northernmost Baltic republic?,yes,1.61766348110541
12,35,86,What nuts are used in marzipan? ,N/A,0
12,36,131,What staple crop does half the world's population depend on?,N/A,0
12,37,51,Who was the first ruler of the Holy Roman Empire?,no,1.6155812635533948
12,38,122,Which dynasty was in power throughout the 1500's in China?,N/A,0
12,39,53,What is the northernmost country in continental South America?,N/A,0
12,40,148,What country's ships transported four million African slaves to Brazil?,yes,1.6339967236617667
12,41,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,N/A,0
