id,trialnum,question_num,question,tot,rt
25,1,123,What is the last name of the man who was president directly after James Madison?,N/A,0
25,2,20,What is the capital of Kentucky?,no,1.58737430956171
25,3,60,What is the name of the unit of measure that refers to a six-foot depth of water?,N/A,0
25,4,69,What is the highest mountain in the U.S.?,N/A,0
25,5,147,What is the name of the constellation that looks like a flying horse?,N/A,0
25,6,11,What is the last name of the Confederate general whose last words were 'Let us cross the river and rest in the shade'?,N/A,0
25,7,36,What sitcom received a record 117 Emmy nominations?,N/A,0
25,8,131,What staple crop does half the world's population depend on?,N/A,0
25,9,128,What is the name of a dried plum?,no,1.3904709189446294
25,10,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,N/A,0
25,11,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,yes,1.454914070043742
25,12,137,What liquor packs the punch in an Aztec Punch?,no,1.2561850488018536
25,13,55,What is the last name of the scientist who discovered radium?,yes,1.3920028218963125
25,14,31,What was the capital of Czechoslovakia?,no,1.3726076831044338
25,15,75,What is the world's largest snake?,N/A,0
25,16,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,no,0.5199324182067357
25,17,133,What nation signed away a fourth of its European land in a 1918 Treaty?,N/A,0
25,18,73,What country has the ancient ruins of Machu Picchu?,N/A,0
25,19,122,Which dynasty was in power throughout the 1500's in China?,yes,1.2173432553536259
25,20,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,N/A,0
25,21,104,What is the name of the process by which plants make their food?,yes,1.2707657242499408
25,22,130,What's the 'Q' short for in Q-Tips?,no,1.3042138040618738
25,23,54,What is the name of the island on which Napoleon was born?,yes,1.2807724991398572
25,24,3,What is the last name of the author who wrote Brothers Karamazov?,no,1.2861234533047536
25,25,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.3288753654742322
25,26,18,What is the capital of Delaware?,no,1.173669911815523
25,27,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,no,1.3614354456040019
25,28,37,What is the last name of the boy in the book Treasure Island?,no,1.5111891989399737
25,29,30,What is the name of the organ that produces insulin?,N/A,0
