id,trialnum,question_num,question,tot,rt
30,1,27,What is the name of the submarine in Jules Vernes's 20000 Leagues under the Sea?,no,1.3913043229104005
30,2,94,What were raced in Greek and Roman hippodromes? ,no,1.49319538637792
30,3,23,What country gave the world the word 'geyser' for a hot spring?,yes,1.6889318833409561
30,4,139,In which country is Angel Falls located?,yes,1.7956884159912079
30,5,123,What is the last name of the man who was president directly after James Madison?,no,1.298181412188569
30,6,40,What's the largest gland in the human body?,no,1.4715444788243985
30,7,9,What is the last name of Batman's secret identity in the Batman comics?,no,1.429549486076212
30,8,52,What is the capital of Wyoming?,no,1.7155859168769894
30,9,48,What is the name of the man who assassinated Abraham Lincoln?,yes,1.775185276643242
30,10,133,What nation signed away a fourth of its European land in a 1918 Treaty?,no,1.573319698863088
30,11,93,What island is the largest in the world excluding Australia?,no,2.019645374015454
30,12,127,What is the name of Socrates' most famous student?,yes,1.6400477100642092
30,13,85,What animals travel in pods? ,no,1.6126295269095863
30,14,47,In what ancient city were the Hanging Gardens located?,no,1.707771612878787
30,15,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,no,1.5689850784920054
30,16,132,What was the last name of the woman who designed and sewed the first American flag?,N/A,0
30,17,18,What is the capital of Delaware?,no,1.7255583360620221
30,18,46,In what European city is the Parthenon located?,no,1.623728507414853
30,19,38,What is the last name of the author who wrote Brave New World?,yes,1.6718170941567223
30,20,71,What is the name of the British admiral who won the Battle of Trafalgar?,no,1.4462386889927075
30,21,137,What liquor packs the punch in an Aztec Punch?,no,1.3764464656860582
30,22,56,What is the last name of the commander who lost the battle of the Little Bighorn River?,no,1.5560800592120358
30,23,81,In what country is the Dalai Lama's palace?,no,1.8786508624434646
30,24,36,What sitcom received a record 117 Emmy nominations?,no,1.6163581947157581
30,25,148,What country's ships transported four million African slaves to Brazil?,yes,1.865814781833251
30,26,72,What colorless gas is essential in the production of fertilizers and light bulbs?,N/A,0
30,27,68,What Peanuts character clings to a security blanket?,yes,1.8076049517821957
30,28,30,What is the name of the organ that produces insulin?,N/A,0
30,29,89,What is the last name of the renowned English author who had been a Polish sailor?,N/A,0
30,30,28,What is the last name of the author of the book 1984?,no,2.0166661799194117
30,31,147,What is the name of the constellation that looks like a flying horse?,yes,1.5237864074106255
30,32,16,What is the last name of the person who always ended her PBS cooking shows with 'Bon appetit'?,no,1.425577733521095
30,33,41,What is the name of the furry animal that attacks cobra snakes?,yes,1.7793430844130853
30,34,61,What is the last name of the author of the James Bond novels?,no,1.665277017770677
30,35,26,What was the name of the Union Ironclad ship that fought the Confederate ironclad Merrimack?,no,1.4486543292587157
30,36,73,What country has the ancient ruins of Machu Picchu?,yes,2.0151702599032433
30,37,19,What is May's birthstone?,no,1.8413627959735095
30,38,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,no,1.6329103974394457
30,39,108,Who was The Friendly Ghost?,N/A,0
30,40,60,What is the name of the unit of measure that refers to a six-foot depth of water?,N/A,0
30,41,87,What is the more common name for a mandrill?,no,1.31431296572282
30,42,22,Of which country is Budapest the capital?,yes,1.6635655303316526
30,43,55,What is the last name of the scientist who discovered radium?,no,1.5938202719326
30,44,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,no,1.5128998065265478
30,45,141,What is the name of the captain of the Pequod in the book Moby Dick?,no,1.6968385483141901
30,46,66,Over which river is the George Washington Bridge?,no,1.4559612518633003
30,47,103,What is the most populous country in Africa?,yes,1.9242350667964274
30,48,10,What is the last name of the man who wrote Canterbury Tales?,no,1.491589918333375
30,49,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,no,1.5241177781635997
30,50,122,Which dynasty was in power throughout the 1500's in China?,yes,1.766907077650103
30,51,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,N/A,0
30,52,110,What is the capital of Denmark?,yes,2.1021066442563097
30,53,83,What is the name of the mountain range that separates Asia from Europe?,N/A,0
30,54,21,What is the last name of the first U.S. President to die in office?,yes,2.400886318526318
30,55,130,What's the 'Q' short for in Q-Tips?,no,1.2842917438001678
30,56,80,What is the capital of Chile?,yes,1.890739063241199
30,57,39,What country's capital is Tripoli?,yes,1.474906805317005
30,58,112,What is the first book of the Old Testament?,N/A,0
30,59,3,What is the last name of the author who wrote Brothers Karamazov?,no,1.8048316414160581
30,60,140,What country was formerly known as the Belgian Congo?,no,1.7002060675122266
30,61,121,What is the name for the astronomical bodies that enter the earth's atmosphere?,N/A,0
30,62,49,What is the last name of the criminal known as Scarface?,no,1.5102916301884761
30,63,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,no,1.5646242088978397
30,64,24,What is the capital of Jamaica?,yes,1.5180273268597375
30,65,136,According to the FDA what's the only fish that produces real caviar?,no,1.5685865885197927
30,66,111,What is the name for a medical doctor who specializes in diseases of the skin?,N/A,0
30,67,146,What country joins Central America to South America?,yes,1.9254736672392028
30,68,100,What kind of animal was befriended by the escaped slave Androcles in an Aesop Fable?,yes,1.6053944400628097
30,69,1,What is the name of the palace in London in which the monarch of England resides?,yes,1.5150744170741746
30,70,54,What is the name of the island on which Napoleon was born?,yes,2.282708602046114
30,71,91,What is the last name of the man who supposedly killed Jesse James?,no,1.5753899941855707
30,72,135,What was the name of the mythological creature with the head of a woman and the body of a lion that killed all those unable to solve its riddle?,N/A,0
30,73,90,What Old Testament patriarch is mentioned in the Bible a record 1005 times?,no,1.469750549677883
30,74,31,What was the capital of Czechoslovakia?,yes,2.120289501647676
30,75,0,What is the name of the river that runs through Rome?,no,1.5620160676453452
30,76,32,What is the capital of Bulgaria?,no,1.4209713983545953
30,77,142,Which big cat usually carries its dead prey up into a tree to eat it?,N/A,0
30,78,77,What brand name drug is most often prescribed to treat attention deficit disorder?,N/A,0
30,79,120,What city was Martin Luther King Jr. assassinated in?,yes,1.7015084840913914
30,80,15,What is the last name of the male star of the movie Casablanca?,no,1.3863436407746121
30,81,95,What is the last name of the discoverer of the vaccination for smallpox?,yes,1.584518328176273
30,82,118,What is the last name of the man who began the Protestant reformation in Germany?,yes,1.845766440223997
30,83,102,What is the capital of Russia?,N/A,0
30,84,115,Who was the leader of the Argonauts?,no,1.426969157872918
30,85,92,What is the last name of the man who showed that lightning is electricity?,yes,1.7475067414943624
30,86,84,What's heaven to fallen Norse warriors?,no,1.4193487683196508
30,87,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,no,1.61954434015297
30,88,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,no,2.329220756784707
30,89,63,What is the last name of the author who wrote 'The Old Man and the Sea'?,yes,2.1117541284338586
30,90,129,What was Cinderella's coach made from?,N/A,0
30,91,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,no,1.7221507989552265
30,92,33,What is the name of the crime in which a person purposely betrays their country?,yes,2.1265456283035746
