id,trialnum,question_num,question,tot,rt
22,1,136,According to the FDA what's the only fish that produces real caviar?,N/A,0
22,2,20,What is the capital of Kentucky?,yes,1.7397194535951712
22,3,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,yes,1.6332090631767642
22,4,62,In which city is Michelangelo's statue of David located?,N/A,0
22,5,66,Over which river is the George Washington Bridge?,no,1.6826302302979457
22,6,49,What is the last name of the criminal known as Scarface?,no,2.7050926650517795
22,7,18,What is the capital of Delaware?,yes,1.9271165768914216
22,8,137,What liquor packs the punch in an Aztec Punch?,no,1.6053869868264883
22,9,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.6458216720238852
22,10,92,What is the last name of the man who showed that lightning is electricity?,yes,1.7250747328471334
22,11,103,What is the most populous country in Africa?,N/A,0
22,12,27,What is the name of the submarine in Jules Vernes's 20000 Leagues under the Sea?,no,1.5696740090752428
22,13,32,What is the capital of Bulgaria?,no,1.542548271438136
22,14,30,What is the name of the organ that produces insulin?,N/A,0
22,15,147,What is the name of the constellation that looks like a flying horse?,no,1.54527682229309
22,16,23,What country gave the world the word 'geyser' for a hot spring?,no,1.5903369544139423
22,17,56,What is the last name of the commander who lost the battle of the Little Bighorn River?,no,1.8372775357056526
22,18,145,What is the last name of the man who invented dynamite?,no,2.068153396976413
22,19,41,What is the name of the furry animal that attacks cobra snakes?,no,1.806826411953807
22,20,65,Who was the most famous Greek doctor?,yes,1.8865122315910412
22,21,124,What major city is on an island in the St. Lawrence River?,no,1.4049957061615714
22,22,1,What is the name of the palace in London in which the monarch of England resides?,N/A,0
22,23,126,What is the last name of the artist who painted Guernica?,yes,1.5716625192981155
22,24,96,What is the last name of the person who has graced the most Sports Illustrated covers?,no,1.563464070426562
22,25,31,What was the capital of Czechoslovakia?,no,1.4579352415566973
22,26,98,Of which country is Nairobi the capital?,yes,1.8008673471085785
22,27,138,What is the largest city in Canada?,N/A,0
22,28,77,What brand name drug is most often prescribed to treat attention deficit disorder?,yes,1.8932058737045736
22,29,40,What's the largest gland in the human body?,yes,2.1279290881684574
22,30,79,What spice do chefs pay the most for?,no,1.5065927953728533
22,31,12,What drug was named after the Greek god of dreams?,no,1.5987048879615031
22,32,144,What is the last name of the composer who wrote the opera 'Don Giovanni'?,no,1.9694128818482568
22,33,29,What is the last name of the man who assassinated President John Kennedy?,yes,1.6168925420861342
22,34,4,What was the name of the first Apollo lunar module that landed the first man on the moon?,yes,1.9677796458672674
22,35,111,What is the name for a medical doctor who specializes in diseases of the skin?,yes,1.8652793768742413
22,36,89,What is the last name of the renowned English author who had been a Polish sailor?,no,1.4329656292393338
22,37,123,What is the last name of the man who was president directly after James Madison?,no,1.571200929938641
22,38,131,What staple crop does half the world's population depend on?,N/A,0
22,39,13,What is the name of Batman's butler?,N/A,0
22,40,47,In what ancient city were the Hanging Gardens located?,no,1.5118445997904928
22,41,28,What is the last name of the author of the book 1984?,yes,1.4003012654284248
22,42,113,What is the last name of the villainous captain in the story Peter Pan?,N/A,0
22,43,105,What virus killed two million people in 1967?,N/A,0
22,44,3,What is the last name of the author who wrote Brothers Karamazov?,no,1.5566770949590136
22,45,34,What is the name of the avenue that immediately follows Atlantic Avenue in the game of Monopoly?,no,1.7107821135687118
22,46,112,What is the first book of the Old Testament?,no,1.4773100953680114
22,47,75,What is the world's largest snake?,yes,1.4548607944088872
22,48,33,What is the name of the crime in which a person purposely betrays their country?,yes,1.662319697195926
22,49,54,What is the name of the island on which Napoleon was born?,no,1.943829828647722
22,50,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,yes,1.6657432835672807
22,51,64,What kind of poison did Socrates take at his execution?,no,1.4847918757877778
22,52,91,What is the last name of the man who supposedly killed Jesse James?,no,1.6285893051644962
22,53,55,What is the last name of the scientist who discovered radium?,no,1.565005777469196
22,54,71,What is the name of the British admiral who won the Battle of Trafalgar?,no,1.649540290240111
22,55,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.5755676538574335
22,56,25,What is the name of the project which developed the atomic bomb during World War II?,N/A,0
22,57,10,What is the last name of the man who wrote Canterbury Tales?,yes,1.4638352970250708
22,58,125,What is the name of the American who starred in the 1936 Olympics?,no,1.5153582615494088
22,59,143,What is the Taj Majal made of?,no,1.3470599065731221
22,60,52,What is the capital of Wyoming?,yes,1.6654531737658544
22,61,19,What is May's birthstone?,N/A,0
22,62,39,What country's capital is Tripoli?,no,1.81026368682069
22,63,133,What nation signed away a fourth of its European land in a 1918 Treaty?,no,1.681685147996177
22,64,48,What is the name of the man who assassinated Abraham Lincoln?,no,1.7992379404968233
22,65,74,In which sport does a rider on horseback hit a ball with a mallet?,yes,1.488833313840587
22,66,83,What is the name of the mountain range that separates Asia from Europe?,yes,1.9654375304889982
22,67,43,What is the last name of the second U.S. president?,no,1.5700394582090667
22,68,120,What city was Martin Luther King Jr. assassinated in?,no,1.9220727964420803
22,69,132,What was the last name of the woman who designed and sewed the first American flag?,yes,1.5587543874025869
22,70,107,What is the last name of the first person to set foot on the moon?,yes,1.5057415276023676
22,71,102,What is the capital of Russia?,yes,1.3900134044633887
22,72,16,What is the last name of the person who always ended her PBS cooking shows with 'Bon appetit'?,no,1.2812007411448576
22,73,46,In what European city is the Parthenon located?,no,2.20377757413371
22,74,104,What is the name of the process by which plants make their food?,N/A,0
22,75,70,What is the name of the mansion in Virginia that was Thomas Jefferson's home?,yes,1.593473298002209
22,76,114,What company invented the microprocessor in 1971?,no,1.699818429089646
22,77,76,What is the last name of the man who rode horseback in 1775 to warn that the British were coming?,yes,1.8222658471058821
22,78,69,What is the highest mountain in the U.S.?,yes,1.9642991151667957
22,79,99,What is the last name of the president who is on the far right when you gaze at Mount Rushmore?,no,1.6449690860281407
22,80,81,In what country is the Dalai Lama's palace?,no,2.358809365246998
22,81,121,What is the name for the astronomical bodies that enter the earth's atmosphere?,N/A,0
22,82,87,What is the more common name for a mandrill?,no,1.52344638548675
22,83,146,What country joins Central America to South America?,N/A,0
