id,trialnum,question_num,question,tot,rt
19,1,108,Who was The Friendly Ghost?,no,2.0848600507242736
19,2,123,What is the last name of the man who was president directly after James Madison?,no,1.7308599955886166
19,3,45,What is the last name of the actress who received the Best Actress Award for the movie 'Mary Poppins'?,no,1.8093019929028742
19,4,51,Who was the first ruler of the Holy Roman Empire?,yes,4.76210852697659
19,5,94,What were raced in Greek and Roman hippodromes? ,yes,3.1087524259673955
19,6,103,What is the most populous country in Africa?,no,1.4275302794876552
19,7,37,What is the last name of the boy in the book Treasure Island?,no,1.557992481504698
19,8,127,What is the name of Socrates' most famous student?,N/A,0
19,9,53,What is the northernmost country in continental South America?,no,1.991901537783633
19,10,110,What is the capital of Denmark?,no,2.5284260430653376
19,11,117,What human organ (or organs) does a nephrologist treat?,no,1.4155910590052372
19,12,38,What is the last name of the author who wrote Brave New World?,yes,1.9085470958561928
19,13,21,What is the last name of the first U.S. President to die in office?,no,1.6602478396862352
19,14,132,What was the last name of the woman who designed and sewed the first American flag?,no,1.6075052980331748
19,15,84,What's heaven to fallen Norse warriors?,no,1.4227720793151093
19,16,72,What colorless gas is essential in the production of fertilizers and light bulbs?,no,2.3056425657114232
19,17,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,no,1.36619554103072
19,18,109,What is the name of the kind of cat that spoke to Alice in the story Alice's adventures in Wonderland?,no,1.455540915651909
19,19,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,no,1.8825010525888501
19,20,121,What is the name for the astronomical bodies that enter the earth's atmosphere?,no,1.2787332487923777
19,21,113,What is the last name of the villainous captain in the story Peter Pan?,no,1.4302240210918171
19,22,120,What city was Martin Luther King Jr. assassinated in?,no,1.582142199811642
19,23,49,What is the last name of the criminal known as Scarface?,no,2.2024826423003105
19,24,142,Which big cat usually carries its dead prey up into a tree to eat it?,no,1.5119131764140548
19,25,147,What is the name of the constellation that looks like a flying horse?,no,1.8005939110216787
19,26,12,What drug was named after the Greek god of dreams?,no,1.5869778505120848
19,27,124,What major city is on an island in the St. Lawrence River?,no,1.4674206046875042
19,28,137,What liquor packs the punch in an Aztec Punch?,no,1.4858220422238446
19,29,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.5682396645752306
19,30,118,What is the last name of the man who began the Protestant reformation in Germany?,no,1.6073269743565106
19,31,134,What country's civil war was described as a 'rehearsal for World War II'?,no,2.0952552328726597
19,32,77,What brand name drug is most often prescribed to treat attention deficit disorder?,no,1.5694814543776374
19,33,33,What is the name of the crime in which a person purposely betrays their country?,N/A,0
