id,trialnum,question_num,question,tot,rt
8,1,12,What drug was named after the Greek god of dreams?,no,2.01311297792563
8,2,82,What is the last name of the Russian novelist Teddy Roosevelt called 'a sexual and moral pervert'?,no,1.7279204793794634
8,3,5,What was the name of the zeppelin that exploded in Lakehurst N.J. in 1937?,no,1.6174313711744617
8,4,50,The general named Hannibal was from what city?,no,2.1216544298968074
8,5,125,What is the name of the American who starred in the 1936 Olympics?,no,1.7958680854899285
8,6,90,What Old Testament patriarch is mentioned in the Bible a record 1005 times?,no,2.1346960222144844
8,7,64,What kind of poison did Socrates take at his execution?,yes,2.520261874211428
8,8,84,What's heaven to fallen Norse warriors?,no,1.3435308258322038
8,9,21,What is the last name of the first U.S. President to die in office?,no,1.3307647061774333
8,10,61,What is the last name of the author of the James Bond novels?,no,1.2288711129367584
8,11,43,What is the last name of the second U.S. president?,no,2.262743458908517
8,12,97,Brown vs. Board of Education the landmark civil-rights case originated in what state?,N/A,0
8,13,83,What is the name of the mountain range that separates Asia from Europe?,yes,2.9468805712058384
8,14,65,Who was the most famous Greek doctor?,no,1.0663605218851444
8,15,104,What is the name of the process by which plants make their food?,N/A,0
8,16,129,What was Cinderella's coach made from?,N/A,0
8,17,35,What is the last name of the artist who is famous for producing images of Campbell's soup cans?,N/A,0
8,18,110,What is the capital of Denmark?,N/A,0
8,19,105,What virus killed two million people in 1967?,no,1.5053064739258843
8,20,103,What is the most populous country in Africa?,no,2.1955566593824187
8,21,122,Which dynasty was in power throughout the 1500's in China?,no,2.953185751950514
8,22,39,What country's capital is Tripoli?,yes,1.8791040208925551
8,23,44,What is the last name of the author of Little Women?,no,2.1636838171907584
8,24,139,In which country is Angel Falls located?,no,0.43010518375194806
8,25,42,In addition to the Kentucky Derby and the Belmont Stakes what horse race comprises the Triple Crown?,no,1.5529986216079124
8,26,92,What is the last name of the man who showed that lightning is electricity?,no,1.6551924033119576
8,27,91,What is the last name of the man who supposedly killed Jesse James?,no,0.31002489624552254
8,28,95,What is the last name of the discoverer of the vaccination for smallpox?,no,1.5074432353576412
8,29,78,What country suffered the slaughter of half a million Tutsis and Hutus in 1994?,N/A,0
8,30,142,Which big cat usually carries its dead prey up into a tree to eat it?,no,1.6839127904640918
8,31,3,What is the last name of the author who wrote Brothers Karamazov?,N/A,0
8,32,56,What is the last name of the commander who lost the battle of the Little Bighorn River?,no,2.1280378531173483
8,33,102,What is the capital of Russia?,N/A,0
8,34,100,What kind of animal was befriended by the escaped slave Androcles in an Aesop Fable?,no,1.5742769863863941
8,35,28,What is the last name of the author of the book 1984?,yes,3.280504024902257
